epoch,reg_method,reg_val,train_acc,val_acc
16,L2,0.02,0.10148,0.1
17,L2,0.02,0.10072,0.1
18,L2,0.02,0.10088,0.1
19,L2,0.02,0.10148,0.1
20,L2,0.02,0.1006,0.1
21,L2,0.02,0.10028,0.1
22,L2,0.02,0.10148,0.1
23,L2,0.02,0.1012,0.1
24,L2,0.02,0.1006,0.1
25,L2,0.02,0.10148,0.1
26,L2,0.02,0.09916,0.1
27,L2,0.02,0.1006,0.1
28,L2,0.02,0.10088,0.1
29,L2,0.02,0.10088,0.1
30,L2,0.02,0.1012,0.1
31,L2,0.02,0.10072,0.1
32,L2,0.02,0.10088,0.1
33,L2,0.02,0.1012,0.1
34,L2,0.02,0.1012,0.1
35,L2,0.02,0.10148,0.1
36,L2,0.02,0.10148,0.1
37,L2,0.02,0.10148,0.1
38,L2,0.02,0.09964,0.1
39,L2,0.02,0.10148,0.1
40,L2,0.02,0.09916,0.1
41,L2,0.02,0.10148,0.1
42,L2,0.02,0.10148,0.1
43,L2,0.02,0.1006,0.1
44,L2,0.02,0.10148,0.1
45,L2,0.02,0.1012,0.1
46,L2,0.02,0.10088,0.1
47,L2,0.02,0.10148,0.1
48,L2,0.02,0.1012,0.1
49,L2,0.02,0.1012,0.1
50,L2,0.02,0.10072,0.1
51,L2,0.02,0.10072,0.1
52,L2,0.02,0.09964,0.1
53,L2,0.02,0.10028,0.1
54,L2,0.02,0.0996,0.1
55,L2,0.02,0.10088,0.1
56,L2,0.02,0.10148,0.1
57,L2,0.02,0.10088,0.1
58,L2,0.02,0.10088,0.1
59,L2,0.02,0.0996,0.1
60,L2,0.02,0.1012,0.1
1,L2,0.05,0.1012,0.1
2,L2,0.05,0.10088,0.1
3,L2,0.05,0.10148,0.1
4,L2,0.05,0.1012,0.1
5,L2,0.05,0.0996,0.1
6,L2,0.05,0.10088,0.1
7,L2,0.05,0.1012,0.1
8,L2,0.05,0.1012,0.1
9,L2,0.05,0.10148,0.1
10,L2,0.05,0.1006,0.1
11,L2,0.05,0.09964,0.1
12,L2,0.05,0.10148,0.1
13,L2,0.05,0.10072,0.1
14,L2,0.05,0.09916,0.1
15,L2,0.05,0.10088,0.1
16,L2,0.05,0.10072,0.1
17,L2,0.05,0.1012,0.1
18,L2,0.05,0.10072,0.1
19,L2,0.05,0.1006,0.1
20,L2,0.05,0.10148,0.1
21,L2,0.05,0.0996,0.1
22,L2,0.05,0.1006,0.1
23,L2,0.05,0.10088,0.1
24,L2,0.05,0.10088,0.1
25,L2,0.05,0.1006,0.1
26,L2,0.05,0.10028,0.1
27,L2,0.05,0.10088,0.1
28,L2,0.05,0.1012,0.1
29,L2,0.05,0.10148,0.1
30,L2,0.05,0.1006,0.1
31,L2,0.05,0.0996,0.1
32,L2,0.05,0.09916,0.1
33,L2,0.05,0.0996,0.1
34,L2,0.05,0.09916,0.1
35,L2,0.05,0.10072,0.1
36,L2,0.05,0.10148,0.1
37,L2,0.05,0.10072,0.1
38,L2,0.05,0.10072,0.1
39,L2,0.05,0.1006,0.1
40,L2,0.05,0.1012,0.1
41,L2,0.05,0.10088,0.1
42,L2,0.05,0.1012,0.1
43,L2,0.05,0.10072,0.1
44,L2,0.05,0.1012,0.1
45,L2,0.05,0.10148,0.1
46,L2,0.05,0.10148,0.1
47,L2,0.05,0.09916,0.1
48,L2,0.05,0.10148,0.1
49,L2,0.05,0.10072,0.1
50,L2,0.05,0.0996,0.1
51,L2,0.05,0.1012,0.1
52,L2,0.05,0.1012,0.1
53,L2,0.05,0.10148,0.1
54,L2,0.05,0.09964,0.1
55,L2,0.05,0.10028,0.1
56,L2,0.05,0.1012,0.1
57,L2,0.05,0.10088,0.1
58,L2,0.05,0.10088,0.1
59,L2,0.05,0.10148,0.1
60,L2,0.05,0.10088,0.1
1,L2,0.1,0.10088,0.1
2,L2,0.1,0.10148,0.1
3,L2,0.1,0.10028,0.1
4,L2,0.1,0.10088,0.1
